algorithm_id,instance_name,instance_type,runs,successful_runs,feasible_runs,feasible_rate,suite_names,depot_count,customer_count,salesman_count,return_to_depot,best_objective,mean_objective,median_objective,min_gap_to_best_observed,mean_gap_to_best_observed,median_gap_to_best_observed,min_time_ratio_to_fastest,mean_time_ratio_to_fastest,median_time_ratio_to_fastest,min_time_gap_to_fastest,mean_time_gap_to_fastest,median_time_gap_to_fastest,total_wall_time_s,mean_wall_time_ms,median_wall_time_ms,p90_wall_time_ms,median_wall_time_per_customer_us
nearest_neighbour_2opt,g03_i19_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,26869.97781025579,26869.97781025579,26869.97781025579,1.0407952480163718,1.0407952480163718,1.0407952480163718,1.594142259414226,1.594142259414226,1.594142259414226,0.5941422594142259,0.5941422594142259,0.5941422594142259,0.000762,0.762,0.762,0.762,1.524
nearest_neighbour_2opt_v2,g03_i19_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,25010.812204892703,25010.812204892703,25010.812204892703,0.8995902064829061,0.8995902064829061,0.8995902064829061,1.8117154811715481,1.8117154811715481,1.8117154811715481,0.8117154811715481,0.8117154811715481,0.8117154811715481,0.000866,0.866,0.866,0.866,1.732
random_insertion,g03_i19_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,13166.425116078197,13166.425116078197,13166.425116078197,0.0,0.0,0.0,2.215481171548117,2.215481171548117,2.215481171548117,1.215481171548117,1.215481171548117,1.215481171548117,0.001059,1.059,1.059,1.059,2.118
cheapest_insertion,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,24380.038632166426,24380.038632166426,24380.038632166426,0.9614415199026378,0.9614415199026378,0.9614415199026378,4.510548523206751,4.510548523206751,4.510548523206751,3.5105485232067513,3.5105485232067513,3.5105485232067513,0.0021379999999999997,2.138,2.138,2.138,4.276
cheapest_insertion_2opt,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,24119.280150909162,24119.280150909162,24119.280150909162,0.9404627790761183,0.9404627790761183,0.9404627790761183,4.8924050632911396,4.8924050632911396,4.8924050632911396,3.892405063291139,3.892405063291139,3.892405063291139,0.002319,2.319,2.319,2.319,4.638
cheapest_insertion_tabu,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,23679.929071108054,23679.929071108054,23679.929071108054,0.9051157698798752,0.9051157698798752,0.9051157698798752,5.533755274261603,5.533755274261603,5.533755274261603,4.533755274261603,4.533755274261603,4.533755274261603,0.0026230000000000003,2.623,2.623,2.623,5.246
cheapest_insertion_vnd,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,20935.928561527722,20935.928561527722,20935.928561527722,0.6843533415946418,0.6843533415946418,0.6843533415946418,19445.364978902955,19445.364978902955,19445.364978902955,19444.364978902955,19444.364978902955,19444.364978902955,9.217103,9217.103,9217.103,9217.103,18434.206
nearest_neighbour,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,26492.869242822195,26492.869242822195,26492.869242822195,1.1314245846051572,1.1314245846051572,1.1314245846051572,1.0,1.0,1.0,0.0,0.0,0.0,0.000474,0.474,0.474,0.474,0.948
nearest_neighbour_2opt,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,25738.215301913195,25738.215301913195,25738.215301913195,1.0707105884056551,1.0707105884056551,1.0707105884056551,1.6012658227848102,1.6012658227848102,1.6012658227848102,0.6012658227848101,0.6012658227848101,0.6012658227848101,0.000759,0.759,0.759,0.759,1.518
nearest_neighbour_2opt_v2,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,24936.981940436053,24936.981940436053,24936.981940436053,1.006249149027174,1.006249149027174,1.006249149027174,1.7552742616033756,1.7552742616033756,1.7552742616033756,0.7552742616033755,0.7552742616033755,0.7552742616033755,0.000832,0.832,0.832,0.832,1.664
random_insertion,g03_i20_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,12429.653591393642,12429.653591393642,12429.653591393642,0.0,0.0,0.0,3.2552742616033754,3.2552742616033754,3.2552742616033754,2.2552742616033754,2.2552742616033754,2.2552742616033754,0.0015429999999999999,1.543,1.543,1.543,3.086
cheapest_insertion,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,23028.25248489859,23028.25248489859,23028.25248489859,0.8403133017202343,0.8403133017202343,0.8403133017202343,3.1510204081632653,3.1510204081632653,3.1510204081632653,2.1510204081632653,2.1510204081632653,2.1510204081632653,0.001544,1.544,1.544,1.544,3.088
cheapest_insertion_2opt,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,22597.3412886699,22597.3412886699,22597.3412886699,0.8058768369124999,0.8058768369124999,0.8058768369124999,3.257142857142857,3.257142857142857,3.257142857142857,2.257142857142857,2.257142857142857,2.257142857142857,0.001596,1.596,1.596,1.596,3.192
cheapest_insertion_tabu,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,22173.399952400974,22173.399952400974,22173.399952400974,0.7719973716427673,0.7719973716427673,0.7719973716427673,3.7857142857142856,3.7857142857142856,3.7857142857142856,2.7857142857142856,2.7857142857142856,2.7857142857142856,0.0018549999999999999,1.855,1.855,1.855,3.71
cheapest_insertion_vnd,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,20175.62267511271,20175.62267511271,20175.62267511271,0.6123440892376427,0.6123440892376427,0.6123440892376427,19605.12448979592,19605.12448979592,19605.12448979592,19604.12448979592,19604.12448979592,19604.12448979592,9.606511000000001,9606.511,9606.511,9606.511,19213.022
nearest_neighbour,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,24812.137519257634,24812.137519257634,24812.137519257634,0.982873287964239,0.982873287964239,0.982873287964239,1.0,1.0,1.0,0.0,0.0,0.0,0.00049,0.49,0.49,0.49,0.98
nearest_neighbour_2opt,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,23831.5139902403,23831.5139902403,23831.5139902403,0.9045063113291734,0.9045063113291734,0.9045063113291734,1.5510204081632653,1.5510204081632653,1.5510204081632653,0.5510204081632653,0.5510204081632653,0.5510204081632653,0.00076,0.76,0.76,0.76,1.52
nearest_neighbour_2opt_v2,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,22781.8036034094,22781.8036034094,22781.8036034094,0.82061822693781,0.82061822693781,0.82061822693781,1.9,1.9,1.9,0.9,0.9,0.9,0.0009310000000000001,0.931,0.931,0.931,1.862
random_insertion,g03_i21_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,12513.223951254882,12513.223951254882,12513.223951254882,0.0,0.0,0.0,2.557142857142857,2.557142857142857,2.557142857142857,1.5571428571428572,1.5571428571428572,1.5571428571428572,0.001253,1.253,1.253,1.253,2.506
cheapest_insertion,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,23974.762103956517,23974.762103956517,23974.762103956517,0.8646810412334378,0.8646810412334378,0.8646810412334378,4.233954451345756,4.233954451345756,4.233954451345756,3.2339544513457557,3.2339544513457557,3.2339544513457557,0.002045,2.045,2.045,2.045,4.09
cheapest_insertion_2opt,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,23382.536512277573,23382.536512277573,23382.536512277573,0.8186196109615296,0.8186196109615296,0.8186196109615296,4.87991718426501,4.87991718426501,4.87991718426501,3.87991718426501,3.87991718426501,3.87991718426501,0.002357,2.357,2.357,2.357,4.714
cheapest_insertion_tabu,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,23018.317769132685,23018.317769132685,23018.317769132685,0.7902918310127949,0.7902918310127949,0.7902918310127949,5.478260869565218,5.478260869565218,5.478260869565218,4.478260869565218,4.478260869565218,4.478260869565218,0.002646,2.646,2.646,2.646,5.292
cheapest_insertion_vnd,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,20445.874922137984,20445.874922137984,20445.874922137984,0.5902153762121868,0.5902153762121868,0.5902153762121868,18206.60248447205,18206.60248447205,18206.60248447205,18205.60248447205,18205.60248447205,18205.60248447205,8.793789,8793.789,8793.789,8793.789,17587.578
nearest_neighbour,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,24777.61606209349,24777.61606209349,24777.61606209349,0.9271244785499724,0.9271244785499724,0.9271244785499724,1.0,1.0,1.0,0.0,0.0,0.0,0.000483,0.483,0.483,0.483,0.966
nearest_neighbour_2opt,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,24081.427979338587,24081.427979338587,24081.427979338587,0.8729771750890765,0.8729771750890765,0.8729771750890765,1.6128364389233953,1.6128364389233953,1.6128364389233953,0.6128364389233955,0.6128364389233955,0.6128364389233955,0.0007790000000000001,0.779,0.779,0.779,1.558
nearest_neighbour_2opt_v2,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,23535.668398000522,23535.668398000522,23535.668398000522,0.830529723891025,0.830529723891025,0.830529723891025,1.5942028985507246,1.5942028985507246,1.5942028985507246,0.5942028985507246,0.5942028985507246,0.5942028985507246,0.0007700000000000001,0.77,0.77,0.77,1.54
random_insertion,g03_i22_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,12857.299223730959,12857.299223730959,12857.299223730959,0.0,0.0,0.0,2.1946169772256727,2.1946169772256727,2.1946169772256727,1.194616977225673,1.194616977225673,1.194616977225673,0.00106,1.06,1.06,1.06,2.12
cheapest_insertion,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,25564.011857894806,25564.011857894806,25564.011857894806,0.8388877968646145,0.8388877968646145,0.8388877968646145,3.5126582278481013,3.5126582278481013,3.5126582278481013,2.5126582278481013,2.5126582278481013,2.5126582278481013,0.001665,1.665,1.665,1.665,3.33
cheapest_insertion_2opt,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,25042.734483610526,25042.734483610526,25042.734483610526,0.801390920095761,0.801390920095761,0.801390920095761,4.215189873417722,4.215189873417722,4.215189873417722,3.2151898734177213,3.2151898734177213,3.2151898734177213,0.001998,1.998,1.998,1.998,3.996
cheapest_insertion_tabu,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,24605.401373806533,24605.401373806533,24605.401373806533,0.7699323789538683,0.7699323789538683,0.7699323789538683,4.677215189873418,4.677215189873418,4.677215189873418,3.6772151898734178,3.6772151898734178,3.6772151898734178,0.0022170000000000002,2.217,2.217,2.217,4.434
cheapest_insertion_vnd,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,22438.042198007224,22438.042198007224,22438.042198007224,0.6140284323450708,0.6140284323450708,0.6140284323450708,19108.84388185654,19108.84388185654,19108.84388185654,19107.84388185654,19107.84388185654,19107.84388185654,9.057592000000001,9057.592,9057.592,9057.592,18115.184
nearest_neighbour,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,28335.192270565352,28335.192270565352,28335.192270565352,1.0382262212127622,1.0382262212127622,1.0382262212127622,1.0,1.0,1.0,0.0,0.0,0.0,0.000474,0.474,0.474,0.474,0.948
nearest_neighbour_2opt,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,26886.312378584924,26886.312378584924,26886.312378584924,0.9340044125508122,0.9340044125508122,0.9340044125508122,1.6540084388185654,1.6540084388185654,1.6540084388185654,0.6540084388185654,0.6540084388185654,0.6540084388185654,0.0007840000000000001,0.784,0.784,0.784,1.568
nearest_neighbour_2opt_v2,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,26019.301626776964,26019.301626776964,26019.301626776964,0.8716380085562959,0.8716380085562959,0.8716380085562959,1.719409282700422,1.719409282700422,1.719409282700422,0.7194092827004219,0.7194092827004219,0.7194092827004219,0.000815,0.815,0.815,0.815,1.63
random_insertion,g03_i23_c500_d4_m13_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,13,True,13901.887815821381,13901.887815821381,13901.887815821381,0.0,0.0,0.0,2.1202531645569622,2.1202531645569622,2.1202531645569622,1.120253164556962,1.120253164556962,1.120253164556962,0.0010049999999999998,1.005,1.005,1.005,2.01
cheapest_insertion,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,24340.962155093795,24340.962155093795,24340.962155093795,0.8676957079004528,0.8676957079004528,0.8676957079004528,2.607843137254902,2.607843137254902,2.607843137254902,1.607843137254902,1.607843137254902,1.607843137254902,0.0011970000000000001,1.197,1.197,1.197,2.394
cheapest_insertion_2opt,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,23800.92297700282,23800.92297700282,23800.92297700282,0.8262581982164929,0.8262581982164929,0.8262581982164929,3.2657952069716774,3.2657952069716774,3.2657952069716774,2.2657952069716774,2.2657952069716774,2.2657952069716774,0.0014990000000000001,1.499,1.499,1.499,2.998
cheapest_insertion_tabu,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,23077.76346750171,23077.76346750171,23077.76346750171,0.7707697625738626,0.7707697625738626,0.7707697625738626,4.084967320261438,4.084967320261438,4.084967320261438,3.084967320261438,3.084967320261438,3.084967320261438,0.001875,1.875,1.875,1.875,3.75
cheapest_insertion_vnd,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,20916.302043048818,20916.302043048818,20916.302043048818,0.6049196125460725,0.6049196125460725,0.6049196125460725,21222.420479302833,21222.420479302833,21222.420479302833,21221.420479302833,21221.420479302833,21221.420479302833,9.741091,9741.091,9741.091,9741.091,19482.182
nearest_neighbour,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,25606.623791854894,25606.623791854894,25606.623791854894,0.9648106367011733,0.9648106367011733,0.9648106367011733,1.0,1.0,1.0,0.0,0.0,0.0,0.00045900000000000004,0.459,0.459,0.459,0.918
nearest_neighbour_2opt,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,24550.582188689797,24550.582188689797,24550.582188689797,0.8837799709029845,0.8837799709029845,0.8837799709029845,1.6579520697167756,1.6579520697167756,1.6579520697167756,0.6579520697167756,0.6579520697167756,0.6579520697167756,0.000761,0.761,0.761,0.761,1.522
nearest_neighbour_2opt_v2,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,23510.24448750776,23510.24448750776,23510.24448750776,0.8039542743309163,0.8039542743309163,0.8039542743309163,1.7647058823529411,1.7647058823529411,1.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0008100000000000001,0.81,0.81,0.81,1.62
random_insertion,g03_i24_c500_d5_m15_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,15,True,13032.616636709194,13032.616636709194,13032.616636709194,0.0,0.0,0.0,2.111111111111111,2.111111111111111,2.111111111111111,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.000969,0.969,0.969,0.969,1.938
cheapest_insertion,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,15971.729900829723,15971.729900829723,15971.729900829723,1.069560593131679,1.069560593131679,1.069560593131679,2.869179600886918,2.869179600886918,2.869179600886918,1.869179600886918,1.869179600886918,1.869179600886918,0.001294,1.294,1.294,1.294,2.588
cheapest_insertion_2opt,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,15672.703885308398,15672.703885308398,15672.703885308398,1.0308138536183864,1.0308138536183864,1.0308138536183864,3.4079822616407984,3.4079822616407984,3.4079822616407984,2.4079822616407984,2.4079822616407984,2.4079822616407984,0.001537,1.537,1.537,1.537,3.074
cheapest_insertion_tabu,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,15482.006741473564,15482.006741473564,15482.006741473564,1.0061039883405598,1.0061039883405598,1.0061039883405598,3.9711751662971175,3.9711751662971175,3.9711751662971175,2.9711751662971175,2.9711751662971175,2.9711751662971175,0.0017909999999999998,1.791,1.791,1.791,3.582
cheapest_insertion_vnd,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,13410.720533611377,13410.720533611377,13410.720533611377,0.7377140055706881,0.7377140055706881,0.7377140055706881,20607.031042128605,20607.031042128605,20607.031042128605,20606.031042128605,20606.031042128605,20606.031042128605,9.293771000000001,9293.771,9293.771,9293.771,18587.542
nearest_neighbour,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,16793.948977619864,16793.948977619864,16793.948977619864,1.1761008496230931,1.1761008496230931,1.1761008496230931,1.0,1.0,1.0,0.0,0.0,0.0,0.000451,0.451,0.451,0.451,0.902
nearest_neighbour_2opt,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,15904.351248792897,15904.351248792897,15904.351248792897,1.060829904349714,1.060829904349714,1.060829904349714,1.6563192904656319,1.6563192904656319,1.6563192904656319,0.656319290465632,0.656319290465632,0.656319290465632,0.000747,0.747,0.747,0.747,1.494
nearest_neighbour_2opt_v2,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,15145.718079122951,15145.718079122951,15145.718079122951,0.9625288860918274,0.9625288860918274,0.9625288860918274,1.9623059866962307,1.9623059866962307,1.9623059866962307,0.9623059866962306,0.9623059866962306,0.9623059866962306,0.000885,0.885,0.885,0.885,1.77
random_insertion,g03_i25_c500_d4_m12_adversarial,adversarial,1,1,1,1.0,research_group_03,4,500,12,True,7717.449759062694,7717.449759062694,7717.449759062694,0.0,0.0,0.0,2.2172949002217295,2.2172949002217295,2.2172949002217295,1.2172949002217295,1.2172949002217295,1.2172949002217295,0.001,1.0,1.0,1.0,2.0
cheapest_insertion,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,14671.986915737994,14671.986915737994,14671.986915737994,0.8220704775490906,0.8220704775490906,0.8220704775490906,2.5450901803607215,2.5450901803607215,2.5450901803607215,1.5450901803607215,1.5450901803607215,1.5450901803607215,0.00127,1.27,1.27,1.27,2.54
cheapest_insertion_2opt,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,14324.723192731106,14324.723192731106,14324.723192731106,0.7789448272027203,0.7789448272027203,0.7789448272027203,2.997995991983968,2.997995991983968,2.997995991983968,1.997995991983968,1.997995991983968,1.997995991983968,0.001496,1.496,1.496,1.496,2.992
cheapest_insertion_tabu,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,14059.257885066017,14059.257885066017,14059.257885066017,0.7459774791067917,0.7459774791067917,0.7459774791067917,3.661322645290581,3.661322645290581,3.661322645290581,2.661322645290581,2.661322645290581,2.661322645290581,0.001827,1.827,1.827,1.827,3.654
cheapest_insertion_vnd,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,12558.333670801354,12558.333670801354,12558.333670801354,0.5595821588576494,0.5595821588576494,0.5595821588576494,17918.97595190381,17918.97595190381,17918.97595190381,17917.97595190381,17917.97595190381,17917.97595190381,8.941569,8941.569,8941.569,8941.569,17883.138
nearest_neighbour,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,15598.544975301325,15598.544975301325,15598.544975301325,0.9371369709805017,0.9371369709805017,0.9371369709805017,1.0,1.0,1.0,0.0,0.0,0.0,0.000499,0.499,0.499,0.499,0.998
nearest_neighbour_2opt,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,14904.850872894347,14904.850872894347,14904.850872894347,0.8509891607551616,0.8509891607551616,0.8509891607551616,1.5050100200400802,1.5050100200400802,1.5050100200400802,0.5050100200400801,0.5050100200400801,0.5050100200400801,0.000751,0.751,0.751,0.751,1.502
nearest_neighbour_2opt_v2,g03_i26_c500_d5_m14_adversarial,adversarial,1,1,1,1.0,research_group_03,5,500,14,True,14213.711199288005,14213.711199288005,14213.711199288005,0.7651585774556203,0.7651585774556203,0.7651585774556203,1.593186372745491,1.593186372745491,1.593186372745491,0.593186372745491,0.593186372745491,0.593186372745491,0.000795,0.795,0.795,0.795,1.59
